timeStamp,demand,precip,temp
20-04-2013 20:00,5377.7,0,55.19
20-04-2013 21:00,5277.1,0,54.35
20-04-2013 22:00,5075.2,0,52.57
20-04-2013 23:00,4800.5,0,49.8
21-04-2013 00:00,4509,0,47.75
21-04-2013 01:00,4267.2,0,44.52
21-04-2013 02:00,4108.1,0,42.36
21-04-2013 03:00,4005.2,0,41.13
21-04-2013 04:00,3985.1,0,39.73
21-04-2013 05:00,4018.3,0,38.73
21-04-2013 06:00,4087.5,0,37.92
21-04-2013 07:00,4282.9,0,38.35
21-04-2013 08:00,4548.8,0,39.33
21-04-2013 09:00,4796.5,0,40.77
21-04-2013 10:00,4996.4,0,42.6
21-04-2013 11:00,5107.2,0,44.04
21-04-2013 12:00,5138.6,0,45.81
21-04-2013 13:00,5137,0,47.21
21-04-2013 14:00,5118.1,0,48.42
21-04-2013 15:00,5107.9,0,50.69
21-04-2013 16:00,5106.3,0,52.06
21-04-2013 17:00,5127.7,0,52.44
21-04-2013 18:00,5170,0,52.6
21-04-2013 19:00,5303.6,0,50.04
21-04-2013 20:00,5489.1,0,48.27
21-04-2013 21:00,5374.4,0,47.26
21-04-2013 22:00,5106.9,0,46.84
21-04-2013 23:00,4746.2,0,46.46
22-04-2013 00:00,4412.3,0,45.47
22-04-2013 01:00,4190.6,0,45.07
22-04-2013 02:00,4066.1,0,44.07
22-04-2013 03:00,4011.4,0,43.15
22-04-2013 04:00,4053.9,0,42.7
22-04-2013 05:00,4312.4,0,41.92
22-04-2013 06:00,4846.7,0,41.49
22-04-2013 07:00,5441.8,0,42.56
22-04-2013 08:00,5831.4,0,44.47
22-04-2013 09:00,6091.5,0,46
22-04-2013 10:00,6177.4,0,47.61
22-04-2013 11:00,6218.7,0,48.7
22-04-2013 12:00,6221.3,0,49.67
22-04-2013 13:00,6229.9,0,49.46
22-04-2013 14:00,6206.4,0,50.46
22-04-2013 15:00,6198.5,0,51.83
22-04-2013 16:00,6191.8,0,51.83
22-04-2013 17:00,6162.3,0,52.43
22-04-2013 18:00,5966.7,0,53.34
22-04-2013 19:00,5914,0,51.96
22-04-2013 20:00,5998.4,0,50.38
22-04-2013 21:00,5790.9,0,48.82
22-04-2013 22:00,5440.2,0,47.26
22-04-2013 23:00,4941.5,0,46.26
23-04-2013 00:00,4534.5,0,45.07
23-04-2013 01:00,4288.9,0,44.07
23-04-2013 02:00,4146.4,0,43.23
23-04-2013 03:00,4088.6,0,42.63
23-04-2013 04:00,4118.5,0,42.02
23-04-2013 05:00,4375.5,0,41.42
23-04-2013 06:00,4931.2,0,41.42
23-04-2013 07:00,5563.8,0,42.03
23-04-2013 08:00,5962.8,0,41.86
23-04-2013 09:00,6225,0,42.63
23-04-2013 10:00,6339.8,0,43.07
23-04-2013 11:00,6383.7,0,43.29
23-04-2013 12:00,6409.4,0,44.06
23-04-2013 13:00,6396.9,0,45.07
23-04-2013 14:00,6376.3,0,46.5
23-04-2013 15:00,6361.3,0,47.61
23-04-2013 16:00,6349.7,0,49.23
23-04-2013 17:00,6287.9,0,50.23
23-04-2013 18:00,6097.1,0,51.01
23-04-2013 19:00,6053.4,0,51.46
23-04-2013 20:00,6067.5,0,51.47
23-04-2013 21:00,5842.9,0,51.07
23-04-2013 22:00,5465.4,0,49.86
23-04-2013 23:00,4998.9,0,48.86
24-04-2013 00:00,4572.9,0,47.65
24-04-2013 01:00,4304.4,0,46.22
24-04-2013 02:00,4156.3,0,45.99
24-04-2013 03:00,4102.2,0,45.61
24-04-2013 04:00,4128.2,0,44.35
24-04-2013 05:00,4370.5,0,44.76
24-04-2013 06:00,4894.6,0,44.78
24-04-2013 07:00,5495.7,0,45.42
24-04-2013 08:00,5866.2,0,47.64
24-04-2013 09:00,6106.1,0,49.23
24-04-2013 10:00,6196.3,0,53.24
24-04-2013 11:00,6241.9,0,56.95
24-04-2013 12:00,6278.8,0,59.92
24-04-2013 13:00,6282.9,0,63.19
24-04-2013 14:00,6281.9,0,60.88
24-04-2013 15:00,6329,0,62.93
24-04-2013 16:00,6309.6,0,61.84
24-04-2013 17:00,6242.8,0,60.07
24-04-2013 18:00,6049.5,0,56.46
24-04-2013 19:00,5993.1,0,54.68
24-04-2013 20:00,6003.9,0,53.46
24-04-2013 21:00,5767.4,0,53.86
24-04-2013 22:00,5408.5,0,54.84
24-04-2013 23:00,4939.9,0,53.81
25-04-2013 00:00,4524,0,53.58
25-04-2013 01:00,4271.3,0,55.01
25-04-2013 02:00,4119.3,0,58.04
25-04-2013 03:00,4050,0,58.8
25-04-2013 04:00,4061.3,0,55.26
25-04-2013 05:00,4293.7,0,51.63
25-04-2013 06:00,4814.8,0,49.42
25-04-2013 07:00,5431,0,47.57
25-04-2013 08:00,5824.9,0,47.61
25-04-2013 09:00,6056.3,0,48.6
25-04-2013 10:00,6152,0,50.44
25-04-2013 11:00,6185.7,0,52.5
25-04-2013 12:00,6196,0,55.51
25-04-2013 13:00,6199.6,0,56.65
25-04-2013 14:00,6196.2,0,58.88
25-04-2013 15:00,6220.8,0,61.28
25-04-2013 16:00,6249,0,61.81
25-04-2013 17:00,6218.4,0,63.38
25-04-2013 18:00,5982.1,0,64.88
25-04-2013 19:00,5889.4,0,61.55
25-04-2013 20:00,5927.9,0,57.87
25-04-2013 21:00,5719.1,0,55.24
25-04-2013 22:00,5370.7,0,54.03
25-04-2013 23:00,4927.3,0,53.22
26-04-2013 00:00,4501.5,0,52.78
26-04-2013 01:00,4243.6,0,52.15
26-04-2013 02:00,4092.3,0,50.53
26-04-2013 03:00,4023.3,0,50.79
26-04-2013 04:00,4041.3,0,49.12
26-04-2013 05:00,4261.4,0,50.27
26-04-2013 06:00,4773,0,48.4
26-04-2013 07:00,5355.7,0,49.74
26-04-2013 08:00,5761.6,0,52.56
26-04-2013 09:00,6010.6,0,53.83
26-04-2013 10:00,6145.3,0,55.67
26-04-2013 11:00,6194.1,0,57.44
26-04-2013 12:00,6216.4,0,59.6
26-04-2013 13:00,6215.7,0,60.82
26-04-2013 14:00,6187.2,0,61.94
26-04-2013 15:00,6174.7,0,63.38
26-04-2013 16:00,6179.2,0,64.44
26-04-2013 17:00,6123.8,0,63.77
26-04-2013 18:00,5871.2,0,64.14
26-04-2013 19:00,5767.1,0,63.24
26-04-2013 20:00,5777.4,0,59.45
26-04-2013 21:00,5596.5,0,58.3
26-04-2013 22:00,5318.9,0,55.8
26-04-2013 23:00,4927.1,0,55.07
27-04-2013 00:00,4544.4,0,54.49
27-04-2013 01:00,4285,0,53.65
27-04-2013 02:00,4112.6,0,51.88
27-04-2013 03:00,4019.3,0,50.88
27-04-2013 04:00,3985.4,0,49.66
27-04-2013 05:00,4031,0,48.64
27-04-2013 06:00,4157.4,0,47.64
27-04-2013 07:00,4428.1,0,48.28
27-04-2013 08:00,4732.4,0,50.7
27-04-2013 09:00,5003.7,0,53.3
27-04-2013 10:00,5183.1,0,55.74
27-04-2013 11:00,5288.5,0,58.2
27-04-2013 12:00,5322.2,0,61.38
27-04-2013 13:00,5299.2,0,62.42
27-04-2013 14:00,5276.8,0,63.38
27-04-2013 15:00,5258.9,0,65.18
27-04-2013 16:00,5247,0,65.12
27-04-2013 17:00,5232.1,0,65.98
27-04-2013 18:00,5215.2,0,63.78
27-04-2013 19:00,5226.7,0,60.95
27-04-2013 20:00,5340.9,0,58.97
27-04-2013 21:00,5244.4,0,57.57
27-04-2013 22:00,5036.4,0,56.93
27-04-2013 23:00,4756.4,0,56.89
28-04-2013 00:00,4453,0,56.12
28-04-2013 01:00,4205.4,0,54.72
28-04-2013 02:00,4045.3,0,53.29
28-04-2013 03:00,3949,0,52.1
28-04-2013 04:00,3908.6,0,51.31
28-04-2013 05:00,3919.4,0,50.27
28-04-2013 06:00,3977.2,0,49.64
28-04-2013 07:00,4173.1,0,50.45
28-04-2013 08:00,4438.5,0,52.64
28-04-2013 09:00,4703.4,0,55.17
28-04-2013 10:00,4946.6,0,57.24
28-04-2013 11:00,5078.7,0,59.98
28-04-2013 12:00,5140.2,0,62.06
28-04-2013 13:00,5150.1,0,64.48
28-04-2013 14:00,5133,0,65.07
28-04-2013 15:00,5105,0,63.5
28-04-2013 16:00,5098.7,0,63.2
28-04-2013 17:00,5104.9,0,60.9
28-04-2013 18:00,5151.5,0,59.65
28-04-2013 19:00,5272.3,0,58.44
28-04-2013 20:00,5404.8,0,57.04
28-04-2013 21:00,5285.3,0,56.27
28-04-2013 22:00,5021.1,0,55.83
28-04-2013 23:00,4657.8,0,55.67
29-04-2013 00:00,4342.4,0,55.06
29-04-2013 01:00,4134,0,55.3
29-04-2013 02:00,4010.8,0,56
29-04-2013 03:00,3948.9,0,55.23
29-04-2013 04:00,3983.9,0,55.46
29-04-2013 05:00,4225.3,0,55.35
29-04-2013 06:00,4770.1,0,54.61
29-04-2013 07:00,5414.1,0.0035,54
29-04-2013 08:00,5837.2,0,54
29-04-2013 09:00,6094.1,0.0035,53.84
29-04-2013 10:00,6207.5,0,54.01
29-04-2013 11:00,6265.1,0.0035,54.65
29-04-2013 12:00,6292.9,0,54.56
29-04-2013 13:00,6307.7,0.01,55.65
29-04-2013 14:00,6287.9,0.0135,55.31
29-04-2013 15:00,6300.6,0.01,54.77
29-04-2013 16:00,6319.9,0,55.65
29-04-2013 17:00,6301.9,0,57.96
29-04-2013 18:00,6104,0,56.61
29-04-2013 19:00,6025,0,56.61
29-04-2013 20:00,5969.9,0,55.98
29-04-2013 21:00,5730.3,0,55.61
29-04-2013 22:00,5360,0,54.54
29-04-2013 23:00,4888,0,54.61
30-04-2013 00:00,4464.3,0,53.98
30-04-2013 01:00,4203.2,0,53.38
30-04-2013 02:00,4060.9,0,52.79
30-04-2013 03:00,3995.6,0,52.77
30-04-2013 04:00,4019,0,52.79
30-04-2013 05:00,4249.3,0,52.23
30-04-2013 06:00,4803,0,52.23
30-04-2013 07:00,5428.6,0,51.83
30-04-2013 08:00,5830.5,0,52.44
30-04-2013 09:00,6071.2,0,53.27
30-04-2013 10:00,6152.9,0,54.94
30-04-2013 11:00,6224.1,0,56.94
30-04-2013 12:00,6257.1,0,59.75
30-04-2013 13:00,6261.4,0,61.39
30-04-2013 14:00,6239,0,63.77
30-04-2013 15:00,6246.9,0,63.81
30-04-2013 16:00,6263,0,63.98
30-04-2013 17:00,6218.3,0,63.79
30-04-2013 18:00,5984.5,0,61.74
30-04-2013 19:00,5859.5,0,60.98
30-04-2013 20:00,5906.4,0,51.44
30-04-2013 21:00,5718.9,0,50.52
30-04-2013 22:00,5352.8,0,49.45
30-04-2013 23:00,4884.3,0,48.88
01-05-2013 00:00,4452.3,0,48.37
01-05-2013 01:00,4190.5,0,47.77
01-05-2013 02:00,4044.3,0,43.8
01-05-2013 03:00,3983.9,0,47.17
01-05-2013 04:00,4000.6,0,46.94
01-05-2013 05:00,4227.1,0,46.49
01-05-2013 06:00,4757,0,46.25
01-05-2013 07:00,5352.2,0,46.76
01-05-2013 08:00,5757.9,0,48.11
01-05-2013 09:00,6022.9,0,49.7
01-05-2013 10:00,6103,0,54.46
01-05-2013 11:00,6114.3,0,56.37
01-05-2013 12:00,6142.2,0,58.71
01-05-2013 13:00,6178.4,0,58.97
01-05-2013 14:00,6196.9,0,59.64
01-05-2013 15:00,6203,0,59.63
01-05-2013 16:00,6237.5,0,59.61
01-05-2013 17:00,6177.4,0,60.57
01-05-2013 18:00,5930.8,0,57.95
01-05-2013 19:00,5822.8,0,55.56
01-05-2013 20:00,5891.1,0,51.96
01-05-2013 21:00,5692,0,49.42
01-05-2013 22:00,5341.5,0,47.67
01-05-2013 23:00,4886.1,0,47.44
02-05-2013 00:00,4450,0,46.99
02-05-2013 01:00,4186.3,0,46.82
02-05-2013 02:00,4033,0,44.21
02-05-2013 03:00,3978.1,0,46.34
02-05-2013 04:00,3998.4,0,44.69
02-05-2013 05:00,4212.8,0,43.3
02-05-2013 06:00,4731.7,0,43.13
02-05-2013 07:00,5340.9,0,48.1
02-05-2013 08:00,5784.1,0,53.54
02-05-2013 09:00,6063.1,0,55.47
02-05-2013 10:00,6193.9,0,59.77
02-05-2013 11:00,6284,0,58.71
02-05-2013 12:00,6322.5,0,60.48
02-05-2013 13:00,6344.5,0,60.06
02-05-2013 14:00,6348.6,0,61.43
02-05-2013 15:00,6365,0,61.62
02-05-2013 16:00,6384.2,0,63.04
02-05-2013 17:00,6305.8,0,61.71
02-05-2013 18:00,6026.1,0,57.28
02-05-2013 19:00,5866,0,55.5
02-05-2013 20:00,5885.9,0,51.61
02-05-2013 21:00,5700.1,0,53.01
02-05-2013 22:00,5338.8,0,51.22
02-05-2013 23:00,4883.8,0,48.56
03-05-2013 00:00,4457.8,0,49.01
03-05-2013 01:00,4190.6,0,47.28
03-05-2013 02:00,4036.1,0,45.87
03-05-2013 03:00,3965.2,0,47.71
03-05-2013 04:00,3969.4,0,47.71
03-05-2013 05:00,4178.6,0,47.6
03-05-2013 06:00,4689,0,48.18
03-05-2013 07:00,5293.2,0,48.85
03-05-2013 08:00,5725.8,0,50.25
03-05-2013 09:00,5986.7,0,51.73
03-05-2013 10:00,6101.3,0,53.57
03-05-2013 11:00,6149.7,0,53.05
03-05-2013 12:00,6163.5,0,53.27
03-05-2013 13:00,6172.9,0,55.17
03-05-2013 14:00,6156.2,0,55.52
03-05-2013 15:00,6124.7,0,54.87
03-05-2013 16:00,6114.5,0,55.46
03-05-2013 17:00,6044.6,0,54
03-05-2013 18:00,5815.5,0,51.94
03-05-2013 19:00,5689.2,0,49.82
03-05-2013 20:00,5702.3,0,48.48
03-05-2013 21:00,5537.9,0,46.81
03-05-2013 22:00,5270.5,0,47.63
03-05-2013 23:00,4881.6,0,47.31
04-05-2013 00:00,4493.2,0,47.23
04-05-2013 01:00,4237.9,0,47.24
04-05-2013 02:00,4074.6,0,47.15
04-05-2013 03:00,3978.4,0,47.06
04-05-2013 04:00,3949.7,0,47.03
04-05-2013 05:00,3977.7,0,46.3
04-05-2013 06:00,4117.3,0,46.54
04-05-2013 07:00,4406.6,0,47.72
04-05-2013 08:00,4740.6,0,50.07
04-05-2013 09:00,5013.8,0,52.33
04-05-2013 10:00,5197.1,0,54.83
04-05-2013 11:00,5294.4,0,56.94
04-05-2013 12:00,5318.2,0,57.09
04-05-2013 13:00,5297.9,0,57.4
04-05-2013 14:00,5267.5,0,56.97
04-05-2013 15:00,5215.9,0,55.91
04-05-2013 16:00,5172.1,0,55.09
04-05-2013 17:00,5158.9,0,53.35
04-05-2013 18:00,5128.2,0,51.59
04-05-2013 19:00,5141.1,0,49.76
04-05-2013 20:00,5272.4,0,48.91
04-05-2013 21:00,5204.7,0,47.58
04-05-2013 22:00,5015.6,0,47.16
04-05-2013 23:00,4730.6,0,46.42
05-05-2013 00:00,4427.4,0,45.33
05-05-2013 01:00,4183.5,0,45.09
05-05-2013 02:00,3998.3,0,44.84
05-05-2013 03:00,3913,0,45.73
05-05-2013 04:00,3868,0,46.01
05-05-2013 05:00,3872.3,0,46.29
05-05-2013 06:00,3930.7,0,46.11
05-05-2013 07:00,4117.3,0,46.45
05-05-2013 08:00,4382.4,0,48.3
05-05-2013 09:00,4644.9,0,48.88
05-05-2013 10:00,4853.7,0,53.08
05-05-2013 11:00,4977,0,53.69
05-05-2013 12:00,5013.3,0,55.02
05-05-2013 13:00,5014.2,0,54.65
05-05-2013 14:00,5029.8,0,55.34
05-05-2013 15:00,5008.9,0,54.94
05-05-2013 16:00,5047.3,0,53.15
05-05-2013 17:00,5076.4,0,52.77
05-05-2013 18:00,5099,0,51.54
05-05-2013 19:00,5138.6,0,50.13
05-05-2013 20:00,5322,0,49.12
05-05-2013 21:00,5258.8,0,47.72
05-05-2013 22:00,4983.2,0,47.66
05-05-2013 23:00,4625.8,0,46.51
06-05-2013 00:00,4309.2,0,46.84
06-05-2013 01:00,4099.7,0,46.33
06-05-2013 02:00,3968.8,0,46.15
06-05-2013 03:00,3909.5,0,46.08
06-05-2013 04:00,3938.1,0,46.07
06-05-2013 05:00,4164.1,0,45.43
06-05-2013 06:00,4696.4,0,46.43
06-05-2013 07:00,5318.5,0,46.74
06-05-2013 08:00,5731.5,0,48
06-05-2013 09:00,5966.3,0,49.47
06-05-2013 10:00,6061.9,0,52.43
06-05-2013 11:00,6118.2,0,53.07
06-05-2013 12:00,6171.3,0,57.57
06-05-2013 13:00,6218.4,0,58.08
06-05-2013 14:00,6236.1,0,59.86
06-05-2013 15:00,6267.2,0,59.48
06-05-2013 16:00,6306,0,60.3
06-05-2013 17:00,6260.8,0,59.59
06-05-2013 18:00,6016,0,58.09
06-05-2013 19:00,5887.4,0,52.68
06-05-2013 20:00,5919.3,0,56.3
06-05-2013 21:00,5721.9,0,50.93
06-05-2013 22:00,5358.4,0,50.24
06-05-2013 23:00,4878.6,0,50.27
07-05-2013 00:00,4459.4,0,49.75
07-05-2013 01:00,4196.7,0,50.76
07-05-2013 02:00,4051.5,0,49.52
07-05-2013 03:00,3990,0,49.1
07-05-2013 04:00,4000.4,0,50.18
07-05-2013 05:00,4210.5,0,50.09
07-05-2013 06:00,4747.6,0,51
07-05-2013 07:00,5374.4,0,52.65
07-05-2013 08:00,5766.9,0,54.48
07-05-2013 09:00,6050.4,0,57.43
07-05-2013 10:00,6194.5,0,61.33
07-05-2013 11:00,6287.6,0,60.98
07-05-2013 12:00,6369.2,0,63.55
07-05-2013 13:00,6432.2,0,64.37
07-05-2013 14:00,6481.5,0,63.99
07-05-2013 15:00,6512.8,0,65.46
07-05-2013 16:00,6531,0,65.63
07-05-2013 17:00,6487.4,0,64.5
07-05-2013 18:00,6204.9,0,64.01
07-05-2013 19:00,6066.4,0,60.79
07-05-2013 20:00,6061.8,0,60.82
07-05-2013 21:00,5851.9,0,58.18
07-05-2013 22:00,5470.8,0,59.03
07-05-2013 23:00,4992.6,0,58.76
08-05-2013 00:00,4560.9,0,58.98
08-05-2013 01:00,4293.3,0,57.19
08-05-2013 02:00,4138.3,0,56.77
08-05-2013 03:00,4068,0.0135,56.28
08-05-2013 04:00,4087.6,0.1081,55.83
08-05-2013 05:00,4325.5,0.0362,55.83
08-05-2013 06:00,4885.3,0.0927,56.69
08-05-2013 07:00,5593.6,0.1835,57.2
08-05-2013 08:00,6075.1,0.248,58.18
08-05-2013 09:00,6298.4,0.0269,61.22
08-05-2013 10:00,6436.8,0.0139,63.23
08-05-2013 11:00,6540.4,0,65.01
08-05-2013 12:00,6610.5,0.0131,64.95
08-05-2013 13:00,6611.2,0.0661,62.99
08-05-2013 14:00,6554,0.0414,62.53
08-05-2013 15:00,6548,0,62.4
08-05-2013 16:00,6578.7,0,59.56
08-05-2013 17:00,6526.3,0,60.82
08-05-2013 18:00,6210.8,0,61.77
08-05-2013 19:00,6014.3,0,60.09
08-05-2013 20:00,5989.6,0,55.48
08-05-2013 21:00,5776.2,0,56.71
08-05-2013 22:00,5358.7,0,56.28
08-05-2013 23:00,4861.2,0.0069,55.84
09-05-2013 00:00,4452.6,0.0069,55.18
09-05-2013 01:00,4195.9,0,54.99
09-05-2013 02:00,4045.5,0,55.03
09-05-2013 03:00,3987.9,0,54.76
09-05-2013 04:00,4002.6,0,54.68
09-05-2013 05:00,4217.1,0,54.85
09-05-2013 06:00,4746.5,0,55.29
09-05-2013 07:00,5393.5,0.0131,54.62
09-05-2013 08:00,5899.9,0,56.34
09-05-2013 09:00,6223.8,0.0104,56.44
09-05-2013 10:00,6381.8,0.1697,58.71
09-05-2013 11:00,6446,0.0543,59.4
09-05-2013 12:00,6447.2,0.0065,56.96
09-05-2013 13:00,6451.9,0,60.87
09-05-2013 14:00,6468.3,0,60.42
09-05-2013 15:00,6515.3,0,61.22
09-05-2013 16:00,6555.5,0,62.24
09-05-2013 17:00,6502.7,0,63.18
09-05-2013 18:00,6245.6,0,60.39
09-05-2013 19:00,6066.9,0,59.88
09-05-2013 20:00,6056.7,0,59.11
09-05-2013 21:00,5869.2,0,57.57
09-05-2013 22:00,5537.1,0,57.22
09-05-2013 23:00,5069.1,0,56.72
10-05-2013 00:00,4660.3,0,56.45
10-05-2013 01:00,4343.9,0,56.96
10-05-2013 02:00,4176.8,0,55.65
10-05-2013 03:00,4103.1,0,55.36
10-05-2013 04:00,4098.8,0,55.44
10-05-2013 05:00,4305.6,0,56.02
10-05-2013 06:00,4842.9,0,55.77
10-05-2013 07:00,5528,0,56.18
10-05-2013 08:00,6028.6,0,57.94
10-05-2013 09:00,6398.6,0,63.62
10-05-2013 10:00,6591.2,0,64.83
10-05-2013 11:00,6732.3,0,65.04
10-05-2013 12:00,6781.8,0,67.93
10-05-2013 13:00,6838.3,0,68.71
10-05-2013 14:00,6850.8,0,67.73
10-05-2013 15:00,6841.2,0,66.79
10-05-2013 16:00,6794,0,65.65
10-05-2013 17:00,6638.7,0,64.8
10-05-2013 18:00,6287.4,0,62.67
10-05-2013 19:00,6120.5,0,60.4
10-05-2013 20:00,6059.4,0,61.13
10-05-2013 21:00,5858.7,0,58.95
10-05-2013 22:00,5558,0,58.54
10-05-2013 23:00,5168.5,0,58.41
11-05-2013 00:00,4786.8,0,58.42
11-05-2013 01:00,4517.7,0.0139,57.85
11-05-2013 02:00,4344.6,0.1243,58.53
11-05-2013 03:00,4249.6,0.0265,58.17
11-05-2013 04:00,4196.6,0.0065,57.94
11-05-2013 05:00,4220.1,0,57.33
11-05-2013 06:00,4350.8,0.0065,59.49
11-05-2013 07:00,4656.4,0,58.27
11-05-2013 08:00,5020.4,0,59.61
11-05-2013 09:00,5353.9,0.0261,59.93
11-05-2013 10:00,5600.7,0.0069,60.36
11-05-2013 11:00,5718.6,0,61.77
11-05-2013 12:00,5763.1,0,63.59
11-05-2013 13:00,5738.5,0,62.6
11-05-2013 14:00,5722.2,0.0035,63.13
11-05-2013 15:00,5696,0.0275,61.52
11-05-2013 16:00,5702.5,0.204,60.01
11-05-2013 17:00,5662.7,0.14,60.21
11-05-2013 18:00,5628.6,0.0069,58.94
11-05-2013 19:00,5612.7,0.0344,59.75
11-05-2013 20:00,5679,0,58.03
11-05-2013 21:00,5574,0.0069,59.46
11-05-2013 22:00,5379,0.0069,59.09
11-05-2013 23:00,5091.4,0,59.13
12-05-2013 00:00,4754.8,0.0619,59.41
12-05-2013 01:00,4468.4,0.1306,58.76
12-05-2013 02:00,4264.6,0.0412,58.98
12-05-2013 03:00,4124.4,0.0206,58.4
12-05-2013 04:00,4059.6,0.0275,58.06
12-05-2013 05:00,4049.9,0.0412,59.21
12-05-2013 06:00,4091.3,0.0651,58.67
12-05-2013 07:00,4275.9,0.1395,58.1
12-05-2013 08:00,4543.9,0.0275,57.57
12-05-2013 09:00,4853.4,0.0069,56.96
12-05-2013 10:00,5092.1,0,57.92
12-05-2013 11:00,5233.9,0,59.61
12-05-2013 12:00,5296.8,0,59.44
12-05-2013 13:00,5288.1,0,59.96
12-05-2013 14:00,5246.1,0.0069,59.76
12-05-2013 15:00,5198.5,0,59.52
12-05-2013 16:00,5174.5,0,60.58
12-05-2013 17:00,5141.7,0,60.8
12-05-2013 18:00,5109.3,0,59.8
12-05-2013 19:00,5118.1,0,57.9
12-05-2013 20:00,5273.9,0,55.4
12-05-2013 21:00,5232.2,0,56.43
12-05-2013 22:00,5018.8,0,55.18
12-05-2013 23:00,4659.6,0,52.5
13-05-2013 00:00,4310.9,0,54.3
13-05-2013 01:00,4084.7,0,53.21
13-05-2013 02:00,3943.8,0,51.54
13-05-2013 03:00,3888.4,0,51.2
13-05-2013 04:00,3914.9,0,48.39
13-05-2013 05:00,4124.1,0,47.37
13-05-2013 06:00,4650.2,0,46.73
13-05-2013 07:00,5269.7,0,50.29
13-05-2013 08:00,5687.6,0,52.36
13-05-2013 09:00,5962.1,0,52.88
13-05-2013 10:00,6079.5,0,53.15
13-05-2013 11:00,6137.9,0,54.46
13-05-2013 12:00,6148.5,0,53.64
13-05-2013 13:00,6151.2,0,54.06
13-05-2013 14:00,6122.1,0,54.51
13-05-2013 15:00,6124.4,0,54.65
13-05-2013 16:00,6135,0,54.68
13-05-2013 17:00,6100.6,0,54.94
13-05-2013 18:00,5901.5,0,52.86
13-05-2013 19:00,5788.4,0,52.6
13-05-2013 20:00,5829.3,0,52.36
13-05-2013 21:00,5673.9,0,50.57
13-05-2013 22:00,5314.2,0,49.76
13-05-2013 23:00,4833.1,0,48.71
14-05-2013 00:00,4428.7,0,47.69
14-05-2013 01:00,4189.8,0,46.69
14-05-2013 02:00,4043.7,0,45.71
14-05-2013 03:00,3976.7,0,45.11
14-05-2013 04:00,3996.7,0,44.71
14-05-2013 05:00,4201.3,0,44.32
14-05-2013 06:00,4724.5,0,43.55
14-05-2013 07:00,5318.5,0,44.96
14-05-2013 08:00,5726.7,0,46.17
14-05-2013 09:00,5979.7,0,49.01
14-05-2013 10:00,6092.7,0,51.23
14-05-2013 11:00,6128.5,0,52.61
14-05-2013 12:00,6126,0,54.3
14-05-2013 13:00,6150.6,0,55.23
14-05-2013 14:00,6135.9,0,57
14-05-2013 15:00,6127.7,0,57.61
14-05-2013 16:00,6161.4,0,58.86
14-05-2013 17:00,6119.2,0,59.77
14-05-2013 18:00,5902,0,61.01
14-05-2013 19:00,5793.2,0,60.63
14-05-2013 20:00,5836.6,0,58.95
14-05-2013 21:00,5696.8,0,57.58
14-05-2013 22:00,5342,0,56.55
14-05-2013 23:00,4886.1,0,54.75
15-05-2013 00:00,4471.8,0,53.94
15-05-2013 01:00,4216.6,0,52.98
15-05-2013 02:00,4067.6,0,52.81
15-05-2013 03:00,4011.6,0,51.97
15-05-2013 04:00,4025.7,0,52.18
15-05-2013 05:00,4224.4,0,52.61
15-05-2013 06:00,4743.4,0,53.53
15-05-2013 07:00,5348.7,0,53.76
15-05-2013 08:00,5742.7,0,54.8
15-05-2013 09:00,6029.6,0,57.86
15-05-2013 10:00,6139.1,0,60.3
15-05-2013 11:00,6205.1,0,60.23
15-05-2013 12:00,6230.5,0,59.6
15-05-2013 13:00,6244.6,0,59.63
15-05-2013 14:00,6246.1,0,61.07
15-05-2013 15:00,6281.9,0,62.16
15-05-2013 16:00,6325.4,0,63.52
15-05-2013 17:00,6321.9,0,65.18
15-05-2013 18:00,6111.1,0,66.85
15-05-2013 19:00,5972.8,0,66.05
15-05-2013 20:00,6007.1,0,67.03
15-05-2013 21:00,5866.8,0,66.71
15-05-2013 22:00,5528,0,66.94
15-05-2013 23:00,5075.2,0.0131,67.69
16-05-2013 00:00,4642.6,0,67.58
16-05-2013 01:00,4374.4,0,67.5
16-05-2013 02:00,4216.1,0,65.94
16-05-2013 03:00,4146.5,0,63.68
16-05-2013 04:00,4147,0,63.32
16-05-2013 05:00,4327.9,0,62.88
16-05-2013 06:00,4885.6,0,62.66
16-05-2013 07:00,5580.3,0,63.51
16-05-2013 08:00,6064.9,0,65.18
16-05-2013 09:00,6348.7,0,64.9
16-05-2013 10:00,6472.7,0,66.4
16-05-2013 11:00,6573.9,0,68.71
16-05-2013 12:00,6658.1,0,71.84
16-05-2013 13:00,6721,0,73.24
16-05-2013 14:00,6773.3,0,74.75
16-05-2013 15:00,6820.3,0,76.28
16-05-2013 16:00,6863.8,0,76.33
16-05-2013 17:00,6804,0,76.22
16-05-2013 18:00,6480.7,0,75.89
16-05-2013 19:00,6262.9,0,73.65
16-05-2013 20:00,6209.9,0,71.18
16-05-2013 21:00,6056.5,0,70.44
16-05-2013 22:00,5735.4,0,69.63
16-05-2013 23:00,5250.2,0,68.06
17-05-2013 00:00,4783,0,67.17
17-05-2013 01:00,4472.9,0,68.35
17-05-2013 02:00,4274.1,0,66.96
17-05-2013 03:00,4164.2,0,65.28
17-05-2013 04:00,4153.8,0,63.28
17-05-2013 05:00,4325.9,0,61.59
17-05-2013 06:00,4876.6,0,60.05
